,PPG,color,color_unit,generic,grain_index,maltster,name
1710,30,384,°L,True,1774,Muntons,Chocolate (BE)
1711,36,2,°L,True,1775,Any,Pilsner (DE)
1712,38,3,°L,True,1776,Any,Pale 2-Row (UK)
1713,28,550,°L,True,1777,Any,Black Malt (US)
1714,35,8,°L,True,1778,Any,Caramel Pils (BE)
1715,34,58,°L,True,1779,Any,CaraMunich II (DE)
1716,40,2,°L,True,1780,Great Western,White Wheat  (US)
1717,37,1,°L,True,1781,Briess,Flaked Corn
1718,35,2,°L,True,1782,Any,Pale 2-Row (CA)
1719,36,3,°L,True,1783,Any,Vienna (US)
1720,38,2,°L,True,1784,Simpson's,Pale 2-Row (UK)
1721,34,15,°L,True,1785,Simpson's,Crystal 15L (UK)
1722,46,33,°L,True,1786,Any,Invert Sugar
1723,37,2,°L,True,1787,Castle,Pilsner (BE)
1724,36,1,°L,True,1788,Rahr,2-Row (US)
1725,34,35,°L,True,1789,Any,Caramel/Crystal 30L (US)
1726,35,1,°L,True,1492,Any,Pale 6-Row (US)
1727,32,475,°L,True,1790,Briess,Chocolate (UK)
1728,30,550,°L,True,1791,Briess,Black Malt (UK)
1729,29,475,°L,True,1792,Any,Chocolate (US)
1730,37,0,°L,True,1794,Any,Flaked Corn
1731,32,0,°L,True,1795,Any,Flaked Rice
1732,33,150,°L,True,1796,Bairds,Caramel/Crystal 150L (US)
1733,37,3,°L,True,1797,Any,Pilsner (BE)
1734,38,1,°L,True,1798,Gambrinus,Pilsner (DE)
1735,37,3,°L,True,1799,Rahr,Pale Ale (CA)
1736,29,420,°L,True,1800,Crisp,Chocolate (US)
1737,34,8,°L,True,1801,Any,Munich Light (CA)
1738,35,5,°L,True,1802,Briess,Aromatic Malt (UK)
1739,38,1,°L,True,1803,Weyermann®,Pilsner (US)
1740,38,3,°L,True,1804,Any,Pilsner (DE)
1741,37,8,°L,True,1805,Any,Munich (UK)
1742,33,3,°L,True,1806,Any,Carapils (Dextrine Malt) (US)
1743,36,9,°L,True,1807,Any,Dark Munich (DE)
1744,39,3,°L,True,1808,Any,Pale Ale (US)
1745,37,50,°L,True,1809,Any,Smoked Malt (US)
1746,29,225,°L,True,1810,Any,Chocolate (US)
1747,34,24,°L,True,1811,Any,Caramel Vienne 20L
1748,37,5,°L,True,1812,Weyermann®,Smoked Malt (US)
1749,37,2,°L,True,1813,Great Western,2-Row (US)
1750,32,5,°L,True,1814,Any,Belgian Candi Syrup - Clear
1751,36,3,°L,True,1818,Bairds,Maris Otter Pale (UK)
1752,33,10,°L,True,1819,Briess,Munich - Light 10L (US)
1753,33,70,°L,True,1820,Any,Caramel/Crystal 75L (US)
1754,38,2,°L,True,1821,Crisp,Maris Otter Pale (UK)
1755,29,355,°L,True,1822,Briess,Chocolate (US)
1756,36,3,°L,True,1823,Any,2-Row (US)
1757,38,2,°L,True,1444,Thomas Fawcett & Sons,Optic (UK)
1758,32,65,°L,True,1824,Crisp,Brown Malt (UK)
1759,33,120,°L,True,1825,Crisp,Crystal 120L (CA)
1760,34,60,°L,True,1826,Crisp,Crystal 60L (UK)
1761,38,19,°L,True,1827,Any,Aromatic (BE)
1762,35,33,°L,True,1828,Any,Biscuit (BE)
1763,33,525,°L,True,1829,Any,Roasted Barley (US)
1764,38,3,°L,True,1830,Castle,Pale Ale (BE)
1765,34,9,°L,True,1831,Any,Munich Light (CA)
1766,33,200,°L,True,1832,Any,CaraMunich (BE)
1767,37,3,°L,True,1833,Thomas Fawcett & Sons,Golden Promise (UK)
1768,33,9,°L,True,1834,Any,Munich - Dark 20L (US)
1769,37,3,°L,True,1835,Any,Vienna (DE)
1770,37,6,°L,True,1836,Thomas Fawcett & Sons,Munich (UK)
1771,36,15,°L,True,1837,Any,Belgian Candi Sugar - Amber/Brown
1772,37,2,°L,True,1838,Thomas Fawcett & Sons,Wheat (UK)
1773,37,3,°L,False,1839,Any,Maris Otter Pale (UK)
1774,38,8,°L,True,1840,Any,Pale Ale (BE)
1775,34,120,°L,True,1841,Any,CaraMunich II (DE)
1776,34,400,°L,True,1842,Any,CaraAroma (DE)
1777,35,15,°L,False,1843,Any,Carastan Light 15L (UK)
1778,36,2,°L,False,1845,Weyermann®,Pale Wheat (CA)
1779,34,28,°L,False,1846,Briess,Victory (US)
1780,32,60,°L,True,1847,Briess,Crystal 60L (CA)
1781,30,550,°L,True,1848,Briess,Roasted Barley (UK)
1782,35,6,°L,False,1849,Any,German Munich Light
1783,35,25,°L,False,1850,Any,Honey Malt
1784,37,1,°L,False,1851,Weyermann®,Pilsner (BE)
1785,33,10,°L,False,1852,Great Western,Munich - Light 10L (US)
1786,40,2,°L,False,1853,Rahr,White Wheat  (US)
1787,34,5,°L,False,1854,Any,Chestnuts
1788,39,1,°L,True,1855,Any,Pale Wheat (DE)
1789,34,410,°L,False,1856,Any,De-Husked Carafa II
1790,37,4,°L,False,1857,Weyermann®,Vienna (DE)
1791,38,1,°L,True,1858,Muntons,Wheat (BE)
1792,36,3,°L,False,1859,Any,Crisp Pale Ale Malt
1793,34,3,°L,False,1860,Weyermann®,2 Row Pale Malt
1794,38,1,°L,False,1861,GlobalMalt,Pilsner (DE)
1795,33,80,°L,False,1862,Briess,Caramel/Crystal 80L (US)
1796,37,25,°L,False,1863,Gambrinus,Honey Malt (CA)
1797,33,500,°L,False,1864,Any,Midnight Wheat Malt (US)
1798,34,55,°L,False,1865,Any,CaraCrystal Wheat Malt (US)
1799,34,8,°L,True,1866,Weyermann®,Dark Munich (DE)
1800,37,2,°L,False,1867,Gambrinus,Pale Ale (US)
1801,35,5,°L,False,1868,Any,Pale Malt (2 Row) UK
1802,34,118,°L,False,1869,Any,Caramel/Crystal Malt - 60L
1803,33,3,°L,False,1870,Any,Cara-Pils/Dextrine
1804,29,420,°L,False,1871,Any,Dark Chocolate (US)
1805,37,1,°L,True,1872,Gambrinus,Pale 2-Row (CA)
1806,34,60,°L,False,1873,Gambrinus,Crystal 60L (CA)
1807,35,45,°L,False,1874,Any,Caramunich I
1808,32,150,°L,False,1875,Great Western,Crystal 150
1809,34,560,°L,False,1876,Any,Black Patent Malt
1810,30,30,°L,True,1877,Thomas Fawcett & Sons,Crystal 30L (UK)
1811,34,200,°L,False,1878,Any,Brown Malt
1812,37,3,°L,False,1879,Weyermann®,Pale Ale (US)
1813,34,60,°L,False,1880,Briess,Breiss Organic Crystal 60L
1814,35,1,°L,False,1881,Any,Pilsner (2 Row) UK
1815,38,1,°L,False,1882,Weyermann®,Wheat (US)
1816,34,30,°L,False,1883,Thomas Fawcett & Sons,Caramel/Crystal 30L (US)
1817,29,650,°L,False,1884,Any,Chocolate (US)
1818,33,120,°L,False,1885,Thomas Fawcett & Sons,Caramel/Crystal 120L (US)
1819,34,30,°L,False,1886,Thomas Fawcett & Sons,Crystal 30L (UK)
1820,36,2,°L,False,1887,Thomas Fawcett & Sons,Torrified Wheat
1821,37,1,°L,False,1888,Dingemans,Pilsen MD™
1822,39,5,°L,False,1889,Any,smoked wheat malt
1823,28,500,°L,False,1890,Briess,Black Malt (US)
1824,34,5,°L,False,1891,Any,Alderwood Smoked Munich
1825,37,1,°L,False,1893,Crisp,2-Row Brewers Malt
1826,37,2,°L,False,1894,Any,2-Row (US)
1827,37,2,°L,False,1895,Thomas Fawcett & Sons,Pearl
1828,30,340,°L,False,1896,Any,Chocolate (BE)
1829,36,2,°L,True,1897,Any,Maris Otter Pale (UK)
1830,32,337,°L,False,1898,Any,CARAFA® SPECIAL I (Dehusked Barley)
1831,37,3,°L,False,1899,Rahr,Pale Ale (US)
1832,33,10,°L,False,1900,Briess,Munich - Light 10L (US)
1833,34,47,°L,False,1901,Dingemans,Cara 45
1834,37,0,°L,False,1902,Any,Corn Syrup
1835,33,80,°L,True,1903,Simpson's,Dark Crystal 80L (UK)
1836,28,340,°L,True,1904,Any,Black Malt (US)
1837,37,3,°L,True,1905,Thomas Fawcett & Sons,Pearl (UK)
1838,38,7,°L,True,1906,Any,Soft Candi Sugar - Blond
1839,35,15,°L,True,1907,Bairds,Carastan Light 15L (UK)
1840,38,1,°L,True,1908,Great Western,2-Row (US)
1841,37,2,°L,True,1909,Briess,Pale Ale (CA)
1842,39,1,°L,True,1910,Briess,Pale Wheat (DE)
1843,42,7,°L,True,1911,Any,Honey 
1844,38,5,°L,True,1912,Any,Pale Ale (BE)
1845,29,563,°L,True,1913,Any,Roasted Barley (UK)
1846,33,205,°L,True,1914,Any,Pale Chocolate (UK)
1847,28,420,°L,True,1915,Any,Black Malt (UK)
1848,33,450,°L,True,1916,Briess,Roasted Barley (US)
1849,33,300,°L,True,1917,Bairds,Roasted Barley (US)
1850,38,3,°L,True,1918,Briess,Maris Otter Pale (UK)
1851,35,4,°L,True,1919,Briess,Vienna (UK)
1852,40,20,°L,True,1920,Any,White Wheat  (US)
1853,34,50,°L,True,1921,Any,Cara 45L (BE)
1854,37,3,°L,True,1922,Crisp,Pale Ale (US)
1855,37,1,°L,True,1923,Weyermann®,Pale 2-Row (US)
1856,34,40,°L,True,1924,Weyermann®,Caramel/Crystal 40L (US)
1857,37,5,°L,True,1925,Any,CaraFoam (DE)
1858,34,19,°L,True,1926,Any,CaraAmber (DE)
1859,38,6,°L,True,1927,Any,Wheat (BE)
1860,37,3,°L,True,1928,Castle,Pale Ale (US)
1861,35,20,°L,True,1929,Castle,Cara Malt (UK)
1862,37,1,°L,True,1931,Bairds,2-Row (US)
1863,33,300,°L,True,1932,Any,Wheat (US)
1864,33,225,°L,True,1933,Crisp,Pale Chocolate (UK)
1865,37,5,°L,True,1934,Briess,Smoked Malt (DE)
1866,30,400,°L,True,1935,Any,Roasted Barley (BE)
1867,38,1,°L,True,1937,Any,Vienna (UK)
1868,35,1,°L,True,1938,Any,Pilsner (DE)
1869,36,9,°L,True,1939,Any,Munich (UK)
1870,30,711,°L,True,1940,Any,Black Malt (UK)
1871,35,51,°L,True,1941,Any,Caramel/Crystal 40L (US)
1872,37,1,°L,True,1942,Weyermann®,Pilsner (BE)
1873,32,5,°L,True,1943,Any,Belgian Candi Syrup - Amber
1874,37,19,°L,True,1944,Any,Aromatic (BE)
1875,35,20,°L,True,1945,Weyermann®,Caramel/Crystal 20L (US)
1876,33,350,°L,False,1946,Any,Pale Chocolate (UK)
1877,35,1,°L,False,1947,Briess,Carapils (DE)
1878,37,3,°L,False,1948,Any,Pale 2-Row (US)
1879,30,525,°L,False,1949,Weyermann®,Carafa Special III
1880,34,2,°L,True,1950,Briess,Flaked Wheat
1881,37,1,°L,False,1951,Rahr,Pilsner (US)
1882,37,1,°L,False,1952,Weyermann®,2-Row Brewers Malt
1883,34,80,°L,True,1953,Weyermann®,Caramel/Crystal 80L (US)
1884,34,3,°L,False,1954,Any,Pale Ale
1885,34,5,°L,False,1955,Crisp,Marris Otter
1886,35,2,°L,True,1956,Bairds,Maris Otter Pale (UK)
1887,33,30,°L,True,1957,Briess,Roasted Barley (US)
1888,38,2,°L,False,1958,Any,Pale 2-Row
1889,5,0,°L,False,1959,Any,Pumpkin
1890,34,48,°L,False,1965,Weyermann®,Carawheat
1891,33,77,°L,True,1966,Any,Caramel/Crystal 75L (US)
1892,32,470,°L,False,1967,Any,De-Husked Caraf III (DE)
1893,31,500,°L,False,1968,Any,Chocolate Wheat (DE)
1894,25,431,°L,False,1969,Any,Roasted Barley
1895,38,3,°L,False,1970,Thomas Fawcett & Sons,"Pale Malt, Golden Promise ()"
1896,39,6,°L,True,1971,Weyermann®,Dark Wheat (DE)
1897,35,45,°L,False,1972,Crisp,Crisp Crystal Malt 45L
1898,35,77,°L,False,1973,Crisp,Crisp Crystal Malt 77L
1899,34,220,°L,False,1974,Thomas Fawcett & Sons,Pale Chocolate Malt ()
1900,34,60,°L,False,1976,Great Western,Caramel/Crystal 60L (US)
1901,33,300,°L,False,1977,Great Western,Roasted Barley (US)
1902,30,8,°L,True,1978,Dingemans,Cara Malt (UK)
1903,34,10,°L,True,1979,Any,Caramel/Crystal 10L (US)
1904,35,4,°L,False,1980,Briess,Vienna (US)
1905,37,2,°L,False,1981,Briess,2-Row (US)
1906,39,2,°L,False,1982,Weyermann®,White Wheat Malt
1907,34,120,°L,True,1983,Any,CaraMunich III (DE)
1908,27,3,°L,False,1984,Weyermann®,Acidulated Malt (DE)
1909,35,23,°L,False,1985,Castle,Biscuit (BE)
1910,39,6,°L,False,1292,Any,Dark Wheat (DE)
1911,34,2,°L,False,1986,Any,Crisp Pale Ale Malt
1912,37,3,°L,True,1987,Briess,Pale 2-Row (US)
1913,15,5,°L,False,1988,Any,Toasted Oats
1914,38,1,°L,False,1989,Any,Floor-Malted Bohemian Wheat (DE)
1915,35,7,°L,True,1990,Briess,Munich - Light 10L (US)
1916,35,3,°L,False,1991,Weyermann®,Rauchmalz
1917,37,1,°L,False,1960,Castle,Pilsner (BE)
1918,37,3,°L,False,1992,Weyermann®,2-Row (US)
1919,34,4,°L,False,1993,Weyermann®,Caramel Vienne 20L
1920,37,10,°L,False,1994,Weyermann®,Munich Dark (30°L)
1921,35,2,°L,False,1995,Briess,2-row pale malt
1922,32,1,°L,False,1996,Any,Flaked Rice
1923,47,7,°L,False,1997,Any,Jaggery
1924,38,2,°L,False,1998,Any,Wheat Malt (DE)
1925,37,51,°L,False,1999,Any,Caramel Wheat (DE)
1926,34,25,°L,True,2000,Any,Melanoidin (DE)
1927,32,65,°L,False,2001,Any,British Brown malt
1928,38,3,°L,False,2002,Dingemans,Maris Otter Pale (UK)
1929,34,350,°L,True,2003,Weyermann®,Chocolate (US)
1930,37,5,°L,True,2004,Muntons,Smoked Malt (US)
1931,30,487,°L,True,2005,Any,Roasted Barley (UK)
1932,36,23,°L,False,2009,Any,Biscuit Malt
1933,34,15,°L,False,2010,Any,Crystal 15L (CA)
1934,37,2,°L,False,2011,Any,Kölsch (DE)
1935,31,450,°L,True,2012,Any,Roasted Barley (UK)
1936,38,6,°L,False,2013,Any,Pilsner (DE)
1937,37,3,°L,False,2014,Any,Wheat Malt (DE)
1938,36,1,°L,False,2015,Any,Pale 2-Row (US)
1939,36,1,°L,False,2016,Gambrinus,Pilsner (US)
1940,36,1,°L,False,2017,Briess,Pale 2-Row
1941,36,9,°L,False,2018,Any,Smoked Malt
1942,27,350,°L,False,2019,Any,Chocolate Malt
1943,37,23,°L,True,2020,Any,Honey Malt (CA)
1944,36,1,°L,False,2022,Rahr,Pale 2-Row (CA)
1945,37,1,°L,False,2023,Castle,Belgian Two-row Pale
1946,34,22,°L,True,2024,Castle,CaraVienne (BE)
1947,33,75,°L,True,2025,Castle,CaraMunich (BE)
1948,34,550,°L,True,2026,Castle,De-Bittered Black (BE)
1949,34,500,°L,True,2027,Thomas Fawcett & Sons,Chocolate (US)
1950,33,400,°L,False,2028,Any,Pale Chocolate (UK)
1951,38,3,°L,True,2029,Any,Pale Ale (US)
1952,32,112,°L,False,2030,Any,Dark Crystal Malt
1953,38,1,°L,False,2031,Any,Lager (UK)
1954,37,1,°L,False,2032,Briess,Pilsner (US)
1955,36,500,°L,False,2033,Any,Blackprinz (US)
1956,33,12,°L,False,2034,Muntons,British Dextrin (Cara-Pils)
1957,25,550,°L,False,2035,Briess,British Black Patent
1958,36,2,°L,False,2036,Briess,Flaked Rye
1959,34,63,°L,False,2037,Briess,Caramel Munich 60L
1960,33,30,°L,False,2038,Briess,Pale 2-Row - Toasted (US)
1961,35,1,°L,False,2039,Briess,6-Row (US)
1962,35,150,°L,False,2040,Briess,Coffee Malt
1963,34,12,°L,False,2041,Boortmalt,Caramalt
1964,38,180,°L,True,2042,Any,Belgian Candi Sugar - Dark
1965,37,8,°L,False,2043,Weyermann®,German Munich Malt
1966,34,8,°L,False,2044,Dingemans,Caramel Pils (DE)
1967,35,23,°L,False,2045,Dingemans,Biscuit (BE)
1968,34,425,°L,False,2046,Simpson's,Chocolate (UK)
1969,33,50,°L,False,2047,Briess,Special Roast (US)
1970,33,150,°L,True,2048,Any,Caramel/Crystal 120L (US)
1971,38,60,°L,True,1491,Any,Soft Candi Sugar - Brown
1972,37,2,°L,False,2050,Briess,White Wheat Malt
1973,34,55,°L,False,2051,Any,Crystal 60L (UK)
1974,38,3,°L,False,2053,Crisp,Maris Otter Pale (UK)
1975,38,2,°L,True,1417,Rahr,Pale 2-Row (UK)
1976,34,350,°L,True,2054,Muntons,Chocolate (US)
1977,33,500,°L,True,2055,Muntons,Black Malt (US)
1978,32,120,°L,True,2056,Briess,Crystal 120L (CA)
1979,34,20,°L,True,2057,Simpson's,Caramel/Crystal 20L (US)
1980,34,80,°L,False,2058,Any,Crystal Rye Malt
1981,27,500,°L,True,2059,Bairds,Black Barley (US)
1982,33,5,°L,False,2060,Any,2-Row (US)
1983,32,80,°L,False,2061,Any,Belgian Candi Syrup - Dark
1984,37,20,°L,True,2062,Weyermann®,Melanoidin (DE)
1985,33,2,°L,False,2063,Weyermann®,Carafoam
1986,36,9,°L,False,2064,Any,Viking Munich Malt
1987,38,3,°L,False,2066,Any,Pilsner (DE)
1988,47,18,°L,False,2067,Castle,Belgian Biscuit Malt
1989,36,8,°L,True,2068,Any,Dark Munich (DE)
1990,32,1,°L,True,2069,Any,Carapils (Dextrine Malt) (US)
1991,36,25,°L,True,2070,Any,Melanoidin (DE)
1992,34,1,°L,True,2071,Any,Pilsner (US)
1993,37,2,°L,False,2072,Castle,"Wheat Malt, Belgian"
1994,37,20,°L,True,2073,Castle,Melanoidin (DE)
1995,28,345,°L,False,2074,Castle,Chocolate Malt
1996,34,5,°L,False,2075,Thomas Fawcett & Sons,TF Marris Otter
1997,32,340,°L,False,2076,Any,De-Husked Caraf I (DE)
1998,32,418,°L,True,2077,Weyermann®,De-Husked Caraf II (DE)
1999,36,3,°L,False,2078,Any,Weyerman Beechwood Smoked Malt
2000,35,6,°L,True,2079,Briess,Munich - Light 10L (US)
2001,30,475,°L,True,2080,Bairds,Chocolate (UK)
2002,27,550,°L,True,2081,Bairds,Black Malt (UK)
2003,35,15,°L,False,2082,Any,Caramel/Crystal 10L (US)
2004,32,65,°L,False,2083,Weyermann®,CaraRye
2005,36,1,°L,False,2085,Briess,Pilsen (UK)
2006,37,10,°L,False,2086,Great Western,Great Western Munich 8-10L
2007,33,500,°L,False,2087,Any,Roasted Barley (US)
2008,37,3,°L,False,2088,Thomas Fawcett & Sons,Maris Otter
2009,38,2,°L,False,2089,Weyermann®,Bohemian Pilsner (DE)
2010,33,2,°L,True,2090,Weyermann®,Carapils (DE)
2011,36,2,°L,True,2091,Briess,Maris Otter Pale (UK)
2012,34,550,°L,True,2092,Briess,Midnight Wheat Malt (US)
2013,34,550,°L,True,2093,Briess,De-Bittered Black (BE)
2014,29,350,°L,True,2094,Muntons,Chocolate (US)
2015,34,20,°L,False,1220,Weyermann®,CaraRed (DE)
2016,38,2,°L,False,2095,Simpson's,Maris Otter Pale (UK)
2017,37,8,°L,False,2096,Any,Munich (UK)
2018,31,254,°L,False,2097,Simpson's,Brown Malt
2019,28,511,°L,False,2098,Any,Chocolate Malt
2020,38,2,°L,False,2099,Any,Maris Otter Pale (UK)
2021,37,5,°L,False,2100,Any,Mild (UK)
2022,37,3,°L,False,2101,Any,Wheat (UK)
2023,35,19,°L,False,2102,Castle,Castle Cara Ruby (Cara 50)
2024,35,15,°L,False,2103,Briess,Carastan Light 15L (UK)
2025,32,535,°L,False,2104,Weyermann®,Carafa III (DE)
2026,34,39,°L,False,2105,Weyermann®,CaraMunich I (DE)
2027,38,6,°L,False,2106,Weyermann®,Floor-Malted Bohemian Dark Pilsner (DE)
2028,34,60,°L,True,2107,Any,Cara Gold (BE)
2029,38,275,°L,False,2108,Any,Belgian Candi Sugar - Dark
2030,37,1,°L,True,2109,Any,Wheat (UK)
2031,36,10,°L,True,2110,Weyermann®,Bonlander Munich (US)
2032,36,50,°L,True,2111,Any,Crystal 50L (UK)
2033,38,1,°L,True,2112,GlobalMalt,Pilsner (DE)
2034,34,11,°L,True,2113,Castle,CaraHell (DE)
2035,32,2,°L,True,2114,Muntons,Flaked Barley
2036,33,2,°L,True,2115,Briess,Rolled Oats
2037,37,26,°L,True,2116,Briess,Melanoidin (DE)
2038,37,3,°L,True,2117,Weyermann®,Pale Ale (DE)
2039,35,25,°L,True,2118,Weyermann®,CaraRed (DE)
2040,33,207,°L,True,1445,Thomas Fawcett & Sons,Pale Chocolate (UK)
2041,38,5,°L,True,2119,Any,Maris Otter Pale (UK)
2042,33,120,°L,True,2120,Briess,Crystal 120L (CA)
2043,35,2,°L,True,2121,Dingemans,Caramel Pils (BE)
2044,37,2,°L,True,2122,Any,Bohemian Pilsner (DE)
2045,37,20,°L,True,2123,Castle,Munich Light (DE)
2046,34,55,°L,True,2124,Bairds,Caramel/Crystal 60L (US)
2047,40,2,°L,True,2125,Gambrinus,White Wheat  (US)
2048,35,2,°L,True,2127,Any,Carapils (DE)
2049,39,2,°L,True,2132,Weyermann®,Wheat Malt (DE)
2050,37,3,°L,True,2133,Weyermann®,Wheat Malt (DE)
2051,33,75,°L,True,2134,Weyermann®,CaraBohemian (DE)
2052,37,4,°L,True,2136,Great Western,Pale Ale (US)
2053,36,6,°L,True,2137,Any,Pale 2-Row (CA)
2054,37,4,°L,True,2138,Any,Wheat Malt (DE)
2055,33,75,°L,True,2139,Any,Caramel/Crystal 120L (US)
2056,38,18,°L,True,2140,Any,Munich (BE)
2057,35,60,°L,True,2141,Any,Biscuit (BE)
2058,34,70,°L,True,2142,Bairds,Crystal 70L (UK)
2059,34,10,°L,True,2143,Gambrinus,Munich Light (CA)
2060,35,10,°L,True,2144,Gambrinus,Caramel/Crystal 10L (US)
2061,38,2,°L,True,2145,Any,Bohemian Pilsner (DE)
2062,37,30,°L,True,2146,Any,Melanoidin (DE)
2063,34,94,°L,True,2147,Any,Crystal 45L (UK)
2064,30,488,°L,True,2148,Any,Roasted Barley (BE)
2065,31,413,°L,True,2129,Weyermann®,Chocolate Wheat (DE)
2066,37,1,°L,True,2149,Rahr,Pale 2-Row (US)
2067,33,10,°L,True,2150,Rahr,Munich - Light 10L (US)
2068,46,10,°L,True,2151,Any,Invert Sugar
2069,34,55,°L,True,2152,Simpson's,Crystal 50L (UK)
2070,36,1,°L,True,2153,Weyermann®,Pale 2-Row (CA)
2071,34,20,°L,True,2154,Weyermann®,CaraVienne (BE)
2072,40,3,°L,True,2155,Great Western,White Wheat  (US)
2073,35,9,°L,True,2156,Weyermann®,Carapils (DE)
2074,34,6,°L,True,2157,Any,Munich Light (CA)
2075,37,4,°L,True,2158,Castle,Vienna (DE)
2076,38,1,°L,True,2159,Castle,Wheat (BE)
2077,37,2,°L,True,2160,Any,Pale Ale (US)
2078,29,515,°L,True,2161,Crisp,Roasted Barley (UK)
2079,38,3,°L,True,2162,Any,Peated Malt (UK)
2080,34,34,°L,True,2163,Any,CaraMunich I (DE)
2081,33,77,°L,True,2164,Crisp,Dark Crystal 80L (UK)
2082,36,7,°L,True,2165,Any,Pale 2-Row (UK)
2083,28,425,°L,True,2166,Any,Chocolate (UK)
2084,37,10,°L,True,2167,Any,Smoked Malt (US)
2085,37,10,°L,True,2168,Any,Munich (UK)
2086,35,20,°L,True,2169,Briess,Caramel/Crystal 10L (US)
2087,34,25,°L,True,2170,Any,Cara 20L (BE)
2088,35,8,°L,True,2171,Any,Carapils (DE)
2089,36,2,°L,True,2172,Any,Pale 2-Row (CA)
2090,33,43,°L,True,2173,Briess,Special Roast (US)
2091,33,160,°L,True,2174,Simpson's,Extra Dark Crystal 160L (UK)
2092,36,1,°L,True,2175,Castle,Pilsner (US)
2093,38,1,°L,True,2176,Muntons,Lager (UK)
2094,35,3,°L,True,2177,Any,2-Row (US)
2095,37,10,°L,True,2178,Any,Munich Light (DE)
2096,33,25,°L,True,2179,Any,CaraBelge (DE)
2097,34,80,°L,True,2180,Any,Dark Crystal 80L (UK)
2098,33,6,°L,True,2181,Weyermann®,Munich - Light 10L (US)
2099,34,230,°L,True,2182,Thomas Fawcett & Sons,Chocolate (UK)
2100,38,5,°L,True,2183,Any,Belgian Candi Sugar - Clear/Blond
2101,34,60,°L,True,2128,Briess,Crystal 60L (CA)
2102,35,3,°L,True,2184,Crisp,Maris Otter Pale (UK)
2103,30,550,°L,True,2185,Crisp,Roasted Barley (UK)
2104,38,2,°L,True,2186,Thomas Fawcett & Sons,Pale 2-Row (UK)
2105,33,90,°L,True,2187,Thomas Fawcett & Sons,Crystal 90L (UK)
2106,35,40,°L,True,2188,Any,Carastan 30L (UK)
2107,39,6,°L,True,2189,Weyermann®,Pale Wheat (DE)
2108,35,4,°L,True,2190,Any,Carapils (DE)
2109,37,25,°L,True,2191,Castle,Melanoidin (DE)
2110,33,150,°L,True,2192,Castle,Caramel/Crystal 150L (US)
2111,37,12,°L,True,2193,Any,Vienna (DE)
2112,40,2,°L,True,2194,Any,Pilsner (US)
2113,43,4,°L,True,2195,Any,Vienna (US)
2114,36,60,°L,True,2196,Any,Caramel/Crystal 60L (US)
2115,37,10,°L,True,2197,Weyermann®,Munich Light (DE)
2116,36,0,°L,True,2198,Any,Sucrose (Table Sugar)
2117,38,1,°L,True,2199,Any,Pale 2-Row (UK)
2118,35,4,°L,True,2200,Any,Mild (UK)
2119,32,445,°L,True,2201,Any,Chocolate (UK)
2120,24,550,°L,True,2202,Any,Roasted Barley (UK)
2121,37,5,°L,True,2203,Any,Vienna (DE)
2122,37,2,°L,True,2204,Weyermann®,Pilsner (DE)
2123,37,20,°L,True,2206,Any,Munich Dark (DE)
2124,34,57,°L,True,2207,Castle,Crystal 60L (UK)
2125,32,71,°L,True,2208,Thomas Fawcett & Sons,Brown Malt (UK)
2126,38,10,°L,True,2209,Castle,Munich (BE)
2127,34,57,°L,True,2210,Castle,Crystal 60L (CA)
2128,39,4,°L,True,2211,Any,Pale Ale (DE)
2129,34,28,°L,True,2212,Rahr,Victory (US)
2130,33,120,°L,True,2213,Rahr,Crystal 120L (CA)
2131,34,425,°L,True,2214,Bairds,Chocolate (UK)
2132,32,80,°L,True,2215,Any,Caramel Munich 60L (US)
2133,33,115,°L,True,2216,Castle,Special B (BE)
2134,34,5,°L,True,2217,Briess,Smoked Malt (US)
2135,34,127,°L,True,2219,Simpson's,Chocolate (US)
2136,34,32,°L,True,2220,Muntons,Munich Dark (CA)
2137,34,60,°L,True,2221,Muntons,Crystal 60L (UK)
2138,46,0,°L,True,2222,Briess,Dextrose (Corn Sugar)
2139,36,2,°L,False,2223,Any,spelt
2140,29,420,°L,False,2224,Bairds,Dark Chocolate (US)
2141,33,75,°L,False,2225,Bairds,Caramel/Crystal 75L (US)
2142,35,2,°L,False,2226,Dingemans,Franco-Belges Pilsen Malt
2143,35,22,°L,True,2227,Dingemans,Aromatic Malt (UK)
2144,37,3,°L,False,2228,Great Western,Pale Ale (US)
2145,34,2,°L,False,2229,Any,Canadian Two-Row Malt
2146,37,3,°L,False,2231,Any,2-Row (US)
2147,35,20,°L,False,2232,Briess,Aromatic Malt (US)
2148,41,2,°L,True,2233,Rahr,White Wheat  (US)
2149,34,2,°L,False,2234,Rahr,Rahr Pilsner Malt
2150,33,1,°L,False,2235,Any,Dextrine Malt (UK)
2151,37,2,°L,False,2236,Any,Spelt Malt (DE)
2152,35,7,°L,True,2237,Briess,Munich (UK)
2153,35,30,°L,False,2238,Crisp,Amber Malt
2154,38,2,°L,False,2239,Any,Optic (UK)
2155,35,10,°L,False,2240,Briess,Caramel/Crystal 10L (US)
2156,33,207,°L,False,2241,Thomas Fawcett & Sons,Pale Chocolate (UK)
2157,37,1,°L,False,2243,Dingemans,Pilsner (BE)
2158,1,13,°L,False,2244,Any,Pumpkin
2159,26,127,°L,False,2245,Any,Black Patent
2160,33,2,°L,False,2246,Any,Flaked Wheat
