,x_tsne,y_tsne
13830,45.20278,-113.396255
13831,95.48745,-68.417755
13832,-113.87496,26.29743
13833,128.62282,61.83808
13834,-53.465034,-70.96164
13835,97.36447,106.35695
13836,56.321396,88.57116
13837,59.867485,-60.75954
13838,93.965904,37.342747
13839,89.73461,104.72673
13840,-14.936542,159.78304
13841,-136.14668,2.3218257
13842,33.09168,-0.51340795
13843,89.81726,84.133545
13844,-158.45018,-39.33797
13845,50.476166,102.15953
13846,60.075783,3.7369368
13847,-52.587765,-82.630684
13848,-36.50101,-88.8964
13849,51.625572,96.066605
13850,-18.096283,4.0890975
13851,-99.64476,19.868074
13852,68.56382,6.8137755
13853,127.141235,-67.22271
13854,-11.391487,55.173225
13855,-136.60136,4.903134
13856,-31.081072,-127.858055
13857,-56.6261,-63.876476
13858,-145.22038,-16.276295
13859,18.316814,1.755437
13860,-42.727295,12.944661
13861,35.991127,-2.9550784
13862,50.311317,-117.106865
13863,-39.93645,-49.31797
13864,114.09578,-43.56766
13865,74.70061,-1.7715564
13866,107.14694,-11.823525
13867,127.011,65.73281
13868,84.70185,-118.88547
13869,-31.12255,-54.522724
13870,-28.755445,-20.243618
13871,-47.636795,-80.92837
13872,-53.515133,109.769295
13873,-113.28024,-54.03689
13874,-100.885704,6.3794184
13875,29.869087,-99.248795
13876,-4.7754393,-144.16432
13877,-52.255486,11.794836
13878,35.61066,93.80146
13879,113.31581,-73.79317
13880,-6.190683,150.72505
13881,-142.93575,42.80028
13882,-21.407492,-0.87855273
13883,-138.29498,33.76109
13884,51.445538,94.510635
13885,-19.305006,12.95763
13886,29.059933,-72.61819
13887,95.186905,-46.228924
13888,-167.9962,-38.709484
13889,-96.96895,40.60896
13890,-41.60012,-88.882805
13891,-9.96715,-66.04154
13892,112.2439,-1.2476542
13893,70.15841,133.16498
13894,-42.62388,63.20066
13895,72.06307,-5.7341614
13896,-96.136406,-7.844025
13897,-108.03589,-60.67976
13898,55.858406,-53.922955
13899,-8.39774,-86.529526
13900,-59.248947,-60.20924
13901,-162.22157,-47.566193
13902,89.141205,-2.596512
13903,47.399475,-78.49104
13904,83.165184,-0.6724941
13905,-55.728233,63.47944
13906,-110.58172,-41.476204
13907,133.02846,71.988434
13908,-45.03566,11.287991
13909,-158.28549,-39.133274
13910,-32.967587,72.712105
13911,-39.040543,-23.224192
13912,-33.75863,0.7267725
13913,68.13781,91.25878
13914,42.605053,2.71989
13915,15.158313,9.478449
13916,92.94576,-27.245026
13917,3.8125184,32.427616
13918,53.331364,-128.02362
13919,85.501884,-118.15915
13920,-109.2596,-57.105072
13921,111.032364,-3.944775
13922,-24.556368,-160.8405
13923,131.32538,52.72839
13924,-127.53716,22.572819
13925,36.524834,-134.40509
13926,83.09456,7.9934983
13927,2.3886087,8.153586
13928,-39.44904,-125.21719
13929,43.12942,-86.09898
13930,-154.10799,-20.246147
13931,-29.41947,-54.908512
13932,100.20546,-31.882648
13933,67.20286,-124.56995
13934,79.38194,17.257015
13935,110.81791,-93.266045
13936,74.62425,-116.81314
13937,20.475811,12.84171
13938,71.062584,129.76305
13939,-148.03644,7.856871
13940,20.544636,139.08939
13941,-19.176212,33.16172
13942,-76.03781,-53.448437
13943,-52.325752,13.467265
13944,27.325682,44.489162
13945,65.17188,63.243958
13946,25.654768,-65.14008
13947,67.471504,29.89557
13948,123.41708,33.76341
13949,74.40681,-1.6888615
13950,-64.07392,19.376202
13951,20.986147,-26.05141
13952,49.931522,-23.47881
13953,-34.200016,-163.0859
13954,122.07938,-22.45739
13955,-48.718872,7.805633
13956,98.31936,99.208275
13957,-87.55333,6.8303447
13958,-15.08028,110.98417
13959,-137.58307,36.648952
13960,-136.21228,-21.784836
13961,-48.168465,11.363876
13962,-115.27513,-1.9396999
13963,41.984463,-131.06555
13964,-23.318369,-59.1192
13965,-5.249381,-70.3436
13966,-136.95262,-23.047087
13967,-103.262245,-63.716515
13968,-29.51879,-4.7348576
13969,19.949821,2.177624
13970,22.415184,12.980192
13971,119.81802,-28.024479
13972,95.22523,-91.318634
13973,-13.121524,-82.68393
13974,-80.33316,3.1948705
13975,100.64756,74.02364
13976,-2.6759634,29.157682
13977,-135.53069,34.47922
13978,45.158875,-131.02505
13979,-67.17507,-55.06018
13980,15.904588,-145.65681
13981,-27.050783,8.025694
13982,-86.93055,34.64557
13983,133.69347,78.07386
13984,16.373087,137.83218
13985,11.759694,-143.8499
13986,69.688446,-46.910244
13987,30.871346,-75.19447
13988,-35.81407,-16.415955
13989,89.84031,-44.957718
13990,61.219242,61.135708
13991,-151.98457,6.468432
13992,-96.91961,-74.82916
13993,-163.85252,-30.477337
13994,116.07138,-7.9209867
13995,133.01463,71.13504
13996,34.089077,22.324232
13997,91.61942,-90.25098
13998,125.39129,75.69427
13999,58.29228,49.85983
14000,117.300316,80.30387
14001,-108.760864,-53.23525
14002,36.854004,11.377939
14003,40.6122,-92.50269
14004,80.28163,0.076964594
14005,10.644038,-92.32132
14006,-167.5554,28.435904
14007,-50.067856,-62.086216
14008,48.1739,82.624565
14009,26.999937,110.88198
14010,-9.239121,-117.19405
14011,115.51697,-14.815864
14012,-171.44452,12.103817
14013,-62.465336,-23.337858
14014,-60.787617,-19.092796
14015,129.80954,69.166725
14016,91.32918,100.137024
14017,-12.607345,122.30451
14018,17.551594,-43.837467
14019,13.746931,26.277655
14020,47.00817,25.67279
14021,-129.512,17.230917
14022,23.562698,-62.720016
14023,-9.660419,142.51212
14024,64.98596,60.558792
14025,120.49907,-12.601354
14026,-0.01634608,-87.28097
14027,-25.470219,111.97916
14028,-4.748958,-70.90452
14029,125.60138,44.24752
14030,-158.83586,-35.43612
14031,121.356995,-51.96989
14032,-30.478735,18.158846
14033,-148.79478,43.94617
14034,113.81355,-31.368475
14035,-141.04556,35.73356
14036,131.81224,48.57604
14037,-40.31166,23.306307
14038,113.15996,-21.566553
14039,-39.156315,18.227816
14040,126.04425,-12.912936
14041,-141.86105,-17.693567
14042,-37.30658,116.22109
14043,-69.942566,91.52524
14044,-39.44564,57.751762
14045,8.0841255,-107.89104
14046,-168.38365,-26.538496
14047,45.26167,95.21143
14048,19.418837,-144.06248
14049,121.70378,47.32139
14050,-140.27477,43.541122
14051,67.83088,-54.04241
14052,-39.481983,22.155455
14053,114.00873,72.272095
14054,99.33794,-48.743134
14055,-161.20113,33.094864
14056,-64.76739,81.743675
14057,-12.953223,159.76643
14058,82.00586,106.524956
14059,79.6595,-2.0034413
14060,15.718259,121.04746
14061,39.79561,-96.05516
14062,-131.76505,23.08207
14063,-8.735715,7.678786
14064,122.254974,-63.95411
14065,-44.85084,-88.41403
14066,-90.88057,-87.08033
14067,93.08015,51.765324
14068,90.88442,-96.62751
14069,-84.680405,-82.43202
14070,-168.76744,-37.137455
14071,88.95082,132.20981
14072,47.92574,9.377023
14073,-0.8801084,73.616974
14074,58.299686,-2.785782
14075,113.30521,-4.3615885
14076,116.39393,-6.8826323
14077,-26.92685,-13.297483
14078,31.919695,19.789019
14079,45.560017,27.292984
14080,-40.72504,-123.0426
14081,-43.09921,-124.0597
14082,120.46312,-24.325928
14083,19.987604,2.3167896
14084,-7.167689,65.26132
14085,-142.30513,5.7183995
14086,-97.32312,-77.201935
14087,113.10679,99.30348
14088,-158.8832,-36.768578
14089,30.3665,-74.29078
14090,115.16736,63.59936
14091,115.3272,49.623756
14092,-10.454446,11.920802
14093,54.32342,110.47837
14094,112.32609,-91.3371
14095,-162.78583,-42.782806
14096,30.911007,-41.549057
14097,-122.92278,17.073315
14098,-56.923267,-171.66373
14099,-94.87702,89.24315
14100,-128.51888,23.031328
14101,114.374916,-42.035854
14102,134.3135,82.780075
14103,-12.59225,121.719284
14104,-151.59102,-71.081024
14105,110.30204,-88.36519
14106,-25.070992,18.442728
14107,-36.0603,5.570185
14108,-136.22578,6.3196473
14109,-50.988426,17.842377
14110,-50.555878,-13.339443
14111,79.392204,-109.221146
14112,-158.50902,-46.52771
14113,-39.979473,-130.91003
14114,113.380714,80.99241
14115,63.234764,-69.31025
14116,-85.26966,-2.70879
14117,118.832085,39.916367
14118,-125.44298,19.3148
14119,-58.30598,7.1952825
14120,112.857475,-75.8703
14121,-164.52927,-55.59718
14122,113.774216,68.94924
14123,23.843939,-67.25574
14124,-141.49478,-17.271431
14125,-81.137375,-9.274359
14126,56.998417,-133.35876
14127,92.02686,-98.46267
14128,27.685541,-22.590397
14129,8.993173,19.759659
14130,-9.565964,123.59116
14131,-32.697014,-89.210236
14132,129.342,51.789078
14133,-33.171116,-28.134571
14134,77.40409,-81.93198
14135,6.536692,-134.78761
14136,65.730965,-66.86192
14137,125.25686,-26.846111
14138,-158.97325,-40.4633
14139,104.15188,5.48305
14140,48.40133,-5.674338
14141,-121.682274,17.214203
14142,46.675793,-129.4669
14143,-72.667694,-48.740883
14144,-42.73273,7.444971
14145,-29.239435,76.96335
14146,72.10548,135.08696
14147,80.719444,-97.13907
14148,35.30766,-30.92485
14149,-2.446205,-15.815315
14150,24.206812,-5.332012
14151,99.75357,-91.30999
14152,35.844296,-39.953133
14153,-1.0639328,139.40816
14154,-8.465491,-110.47577
14155,55.381897,35.394077
14156,121.09551,101.37531
14157,-1.8551611,141.65518
14158,-118.0274,26.152676
14159,24.243706,-138.14268
14160,59.994953,98.094925
14161,14.405013,141.16568
14162,-160.53719,33.80566
14163,82.62384,0.39958578
14164,39.35416,95.53914
14165,115.52168,-61.215004
14166,34.95026,6.936158
14167,12.453265,31.525211
14168,35.97765,13.975414
14169,-108.76609,-48.45241
14170,120.59677,-12.665946
14171,97.36839,-95.69939
14172,123.79769,-49.006783
14173,117.19326,-14.758456
14174,51.01714,-3.1985676
14175,-77.38082,-12.488524
14176,123.648186,59.225582
14177,76.55421,-110.56196
14178,7.1658,84.23351
14179,-65.27725,-60.552868
14180,-10.8893175,1.359148
14181,-154.53299,-41.5709
14182,-33.229168,-123.32661
14183,35.70258,-52.859
14184,-105.1023,-64.5301
14185,-38.148907,15.551565
14186,-154.78284,-58.378296
14187,-94.92758,98.35481
14188,111.03182,-2.0328004
14189,-16.790886,141.23347
14190,-40.254272,14.685051
14191,35.05865,-18.06213
14192,51.362785,55.98954
14193,115.201126,-7.9984207
14194,-68.67505,-49.954212
14195,-64.27196,14.450615
14196,-5.6298485,-131.47633
14197,-6.0738544,-112.094955
14198,81.298744,-97.76666
14199,-20.736366,-40.299294
14200,48.234795,-6.005482
14201,25.55001,-66.93448
14202,72.55768,110.29755
14203,91.20896,-92.05852
14204,-69.39642,12.912477
14205,72.399994,-20.145609
14206,28.41599,-26.348202
14207,110.53401,101.85091
14208,43.98545,-3.8351762
14209,-25.430729,2.355415
14210,53.318863,0.6800494
14211,-8.313189,-86.45066
14212,-19.128588,158.36125
14213,-140.69768,39.11941
14214,70.42714,131.1169
14215,-130.42728,24.68945
14216,74.86429,-49.76048
14217,61.169476,65.63081
14218,-93.68966,60.120808
14219,134.46265,71.28756
14220,-15.719639,-48.64806
14221,-4.61814,137.82964
14222,76.64365,106.064735
14223,-145.63863,34.499275
14224,45.849255,62.75248
14225,129.10419,-33.793953
14226,-12.506296,-109.91258
14227,46.30927,95.11965
14228,50.7017,93.62882
14229,-47.366276,-82.43742
14230,131.4402,92.50437
14231,-7.985645,137.63834
14232,3.9606042,-17.772034
14233,-4.5120544,133.82784
14234,-38.226597,103.10349
14235,111.49305,71.44994
14236,114.57273,-14.4689
14237,85.5156,-114.58034
14238,-6.127457,166.04225
14239,121.66642,58.597404
14240,-155.92442,-64.78765
14241,-46.63752,106.594345
14242,101.01216,-93.92555
14243,-60.30613,-70.13759
14244,-2.009258,-12.395123
14245,56.510296,-73.43811
14246,114.298645,-2.0692341
14247,-6.4389133,9.57518
14248,-8.774591,58.773735
14249,113.99419,70.70003
14250,-95.50787,32.72528
14251,-46.49559,6.528491
14252,46.433006,24.238516
14253,114.51098,75.15534
14254,84.346855,7.069022
14255,-127.31226,88.33
14256,52.25444,-82.3905
14257,36.882942,89.03871
14258,113.7334,79.36554
14259,68.44994,-58.937485
14260,-125.3996,16.706926
14261,-71.99437,-15.1226425
14262,97.8834,-109.20761
14263,-160.13315,-40.59356
14264,-41.883842,63.883556
14265,-127.90679,21.71291
14266,-47.742428,100.1563
14267,-158.10185,38.16636
14268,24.150675,115.60862
14269,-12.581635,-28.299511
14270,-33.893024,-55.602478
14271,-101.86565,-71.637115
14272,-129.92435,25.807125
14273,99.58977,-59.030434
14274,95.0641,-7.8871717
14275,70.73201,-49.61193
14276,-41.83063,16.915306
14277,-47.40437,-81.49871
14278,-41.045372,-96.00458
14279,128.10805,-56.409286
14280,-11.210624,129.84369
14281,-23.717289,-24.860416
14282,-11.936216,131.94174
14283,119.839294,-48.711613
14284,112.53806,-13.538677
14285,-5.282997,126.64572
14286,-47.50543,-81.17645
14287,-49.874496,10.280031
14288,-108.639366,50.336304
14289,12.981165,119.16769
14290,6.8047705,-109.39699
14291,29.944838,120.4006
14292,58.451256,6.0478306
14293,25.66952,-65.395744
14294,135.47833,-54.064774
14295,128.2996,50.4965
14296,28.660488,-102.729866
14297,32.566513,19.849382
14298,-153.1007,39.560196
14299,17.592318,8.865162
14300,-43.03295,-83.32708
14301,-42.81451,-47.847176
14302,-3.6318169,148.70818
14303,51.098145,22.474154
14304,-81.21092,-94.83665
14305,-133.60342,34.38138
14306,123.176765,43.332794
14307,19.062239,-135.4227
14308,35.590626,-53.563972
14309,79.43187,2.1976385
14310,81.29868,-9.589336
14311,-62.382877,-65.151306
14312,9.105591,5.611967
14313,28.211012,-136.79645
14314,85.9205,-118.36311
14315,-117.92127,-1.2477142
14316,-129.63895,28.653772
14317,-27.344963,-56.69048
14318,-148.61049,5.9859996
14319,29.843292,-42.076508
14320,-103.89279,7.4745893
14321,65.71912,-66.91005
14322,-36.585285,-88.73424
14323,-113.06716,-52.151295
14324,-21.11115,-160.28271
14325,1.9564974,73.839195
14326,58.572598,-28.850342
14327,-124.260216,18.03053
14328,70.04881,-50.139988
14329,45.18328,-79.247894
14330,-124.61188,23.564314
14331,64.78678,34.52139
14332,68.420044,84.07869
14333,-163.0127,-48.775433
14334,93.80488,52.78203
14335,-102.56871,41.287144
14336,-32.141586,105.11744
14337,116.3101,61.682167
14338,-48.399883,102.65978
14339,34.166267,-32.707634
14340,46.655827,-91.14232
14341,-36.82798,10.001212
14342,-110.47289,-54.41903
14343,60.46595,99.364365
14344,6.246424,18.418715
14345,128.01624,47.081047
14346,39.721336,24.68726
14347,-118.61398,68.97315
14348,102.08618,3.6432683
14349,-6.3507876,-64.88973
14350,-88.990776,9.236173
14351,-128.87373,24.836287
14352,12.86274,-38.63004
14353,-10.656124,53.387672
14354,115.38015,-5.69135
14355,-8.10865,-118.46879
14356,111.801796,-9.447388
14357,-128.87256,23.653154
14358,58.904472,-72.45421
14359,96.99584,-103.40951
14360,-169.75117,-27.26369
14361,-163.03258,33.143555
14362,33.863403,0.18907656
14363,-74.47467,-90.32686
14364,127.890915,47.40026
14365,-161.00775,-45.801025
14366,74.92753,1.1377321
14367,46.03039,33.481377
14368,11.39218,6.220076
14369,22.813393,12.1156
14370,58.682465,-120.715004
14371,53.107872,-1.0735707
14372,113.077545,-3.928341
14373,129.81143,97.57929
14374,-158.46526,38.32307
14375,116.755936,83.28327
14376,-100.63118,-73.604515
14377,60.18129,0.33578497
14378,114.02549,-27.769869
14379,2.7200468,-40.44267
14380,-42.969288,-165.71393
14381,-17.473494,-161.22528
14382,134.94463,70.44442
14383,-152.40605,21.122744
14384,-120.89694,18.286018
14385,-142.80447,42.336914
14386,-41.41861,-47.809982
14387,-40.79866,-122.358406
14388,-153.84549,42.382427
14389,15.698316,-147.40973
14390,86.5318,-112.95188
14391,-135.32344,34.61643
14392,-124.95225,27.270645
14393,-90.210304,-66.16426
14394,-151.62965,-18.4484
14395,31.829565,-44.71065
14396,84.366554,3.0189948
14397,25.730558,-66.889275
14398,65.94749,-65.8098
14399,-3.308774,126.8776
14400,101.357925,3.391525
14401,40.87984,-112.87646
14402,-74.55383,-0.49587965
14403,38.838226,122.64119
14404,-131.61044,21.611124
14405,-96.43292,54.31347
14406,62.545135,-71.31571
14407,86.07836,96.75151
14408,-69.56968,10.853611
14409,-118.95796,69.491165
14410,38.367928,-34.70739
14411,-106.23649,-59.857143
14412,-49.882824,-69.88798
14413,-14.471044,6.412586
14414,48.424,8.77327
14415,97.58222,106.24902
14416,-8.951178,-113.279655
14417,-148.06361,7.8763227
14418,40.083305,-94.10027
14419,-7.436159,8.0375805
14420,-37.974964,-50.496517
14421,-60.575073,-67.11861
14422,93.302605,-0.744045
14423,55.313343,89.38909
14424,-113.223526,55.021763
14425,125.23662,-23.57528
14426,-40.023987,-47.407867
14427,-43.467903,101.117256
14428,55.04698,1.5914872
14429,6.4205637,13.79785
14430,-128.22493,22.397259
14431,-127.12321,22.965765
14432,47.76614,-84.12366
14433,81.92952,-0.0727733
14434,-25.863129,-58.361336
14435,14.852463,32.974518
14436,-104.796585,69.839745
14437,-48.415283,-80.24197
14438,47.236084,-6.6717544
14439,37.72647,-54.944225
14440,-30.444849,-55.882545
14441,22.99039,-62.84613
14442,54.8676,59.01571
14443,111.62632,54.236286
14444,52.793983,-78.99616
14445,-14.377439,-17.210644
14446,-161.99121,36.66134
14447,-148.14655,-15.186328
14448,109.95546,-58.222065
14449,72.96638,-114.858185
14450,65.28932,-65.16676
14451,58.817158,111.48187
14452,122.21463,-73.11621
14453,-154.74745,4.1323924
14454,119.12672,35.467274
14455,-45.04475,-46.622547
14456,27.8084,114.212524
14457,11.608786,34.249638
14458,12.962262,-126.6007
14459,80.95116,-118.54129
14460,-2.759683,-85.8537
14461,42.610207,9.404424
14462,-9.673373,59.46682
14463,91.46005,110.93689
14464,-140.15048,42.424202
14465,68.286385,-121.85289
14466,-8.532048,66.649315
14467,115.24616,-78.549934
14468,105.21807,-10.4700165
14469,118.35991,-51.52261
14470,54.7807,-120.004776
14471,135.6937,-18.613842
14472,-155.32509,38.371815
14473,122.14363,-57.683487
14474,26.059525,125.3613
14475,85.74049,107.27275
14476,-68.15899,-56.662277
14477,31.729643,6.1744924
14478,124.77014,98.41387
14479,68.137024,-5.3316436
14480,-1.6754925,4.8714085
14481,-12.746757,-110.06504
14482,22.324738,-15.534014
14483,-72.49505,-14.772238
14484,-27.283278,8.578516
14485,-63.921276,-53.330765
14486,-28.561285,9.372755
14487,-8.283761,13.079291
14488,-32.8876,-4.492051
14489,-36.583088,-96.68687
14490,29.842545,-98.96256
14491,-72.50355,-15.785227
14492,117.95896,-5.220171
14493,123.60161,87.01808
14494,-114.24239,27.507717
14495,128.41733,48.032158
14496,123.11991,68.12226
14497,119.63483,-48.81639
14498,-9.306757,-113.27645
14499,10.731887,-144.60822
14500,109.36369,-95.56404
14501,46.253193,-3.0710456
14502,-3.7555642,11.980603
14503,-26.857388,3.2050302
14504,-104.530525,-68.65765
14505,-83.44927,5.4044976
14506,92.55901,-16.6799
14507,-121.973755,18.066833
14508,14.82873,120.38728
14509,56.638382,-75.58636
14510,59.483208,10.177535
14511,-49.14775,103.47123
14512,-14.397227,4.321075
14513,-32.00036,136.01212
14514,103.44508,-12.067172
14515,127.904045,46.12201
14516,-27.08969,-21.291641
14517,35.50305,-58.414017
14518,-18.504696,147.2953
14519,79.49522,-11.661224
14520,81.54148,138.32574
14521,102.99635,-90.94566
14522,101.21074,-92.465996
14523,84.04149,3.3671403
14524,-145.89427,-22.276102
14525,-154.49133,-18.388985
14526,-2.3679001,128.3982
14527,83.20146,-116.811806
14528,-13.180972,-17.893398
14529,113.72729,-84.23945
14530,-59.421013,-65.75542
14531,50.81254,-5.724513
14532,44.76183,90.43088
14533,-108.71947,-60.71313
14534,132.53513,75.51473
14535,22.789782,127.89492
14536,-1.190137,-14.8021755
14537,-33.70714,-94.61841
14538,-11.0741205,11.451607
14539,-118.77401,38.22957
14540,28.51116,112.61595
14541,17.066904,3.812878
14542,27.636902,-141.2429
14543,12.737013,104.57956
14544,-110.979485,-54.790195
14545,-49.58035,15.986419
14546,93.38485,-98.49111
14547,109.4392,-98.06669
14548,89.18419,-16.238796
14549,-79.75642,-10.548723
14550,0.4423679,107.255325
14551,69.95332,92.11166
14552,-95.7069,34.20297
14553,98.017296,4.281795
14554,71.53728,-9.538733
14555,72.23952,5.9412374
14556,0.17848577,-17.838175
14557,-45.966595,-86.003334
14558,48.970417,94.35422
14559,-54.78647,-26.099533
14560,91.62696,133.90845
14561,-34.427242,112.5779
14562,125.216286,-37.891525
14563,-46.38547,112.59868
14564,10.315154,32.627117
14565,124.19482,-41.97097
14566,112.88204,80.9607
14567,23.3815,115.995895
14568,115.85649,-87.53149
14569,108.1235,-62.373604
14570,106.1303,-5.255454
14571,-96.19908,-19.601387
14572,34.41851,5.171489
14573,31.12821,117.38888
14574,135.55217,70.6166
14575,-1.410522,-12.970994
14576,70.546844,130.27486
14577,110.43304,-94.58275
14578,110.51171,-0.5816071
14579,103.99316,81.00519
14580,-158.06291,-25.116667
14581,54.696194,-80.24436
14582,125.17064,-33.180893
14583,-162.01308,36.66329
14584,-11.27032,-29.529062
14585,-54.73917,-28.011404
14586,-31.063004,-51.15717
14587,46.167397,23.487469
14588,-158.53596,-45.59559
14589,-47.709763,-79.725746
14590,-14.993926,32.834763
14591,-54.565685,-78.68363
14592,-55.828655,-170.38602
14593,58.185856,29.557272
14594,-26.763178,-21.637104
14595,116.09968,56.92363
14596,112.16297,1.1650739
14597,97.07253,-57.5472
14598,-33.958138,-99.43105
14599,37.349,53.255836
14600,48.41656,91.51699
14601,123.84005,-48.30079
14602,-27.10021,4.803757
14603,18.582615,136.88391
14604,54.88829,-76.518
14605,-166.67947,-48.05967
14606,33.440758,3.5617507
14607,-0.65753925,-37.241516
14608,-4.0988345,-131.08327
14609,-129.33138,16.995733
14610,27.08945,-21.88689
14611,68.895065,-0.44322124
14612,83.26115,-39.16337
14613,126.113556,-38.86123
14614,-104.77888,-67.14031
14615,-28.654648,-57.398125
14616,-9.930131,-111.12309
14617,96.64049,121.62481
14618,60.578823,-26.355164
14619,23.219845,112.55305
14620,70.91011,101.10546
14621,-34.771145,10.38147
14622,94.34437,-99.5559
14623,-29.96384,-56.10802
14624,-82.6626,-94.49569
14625,-65.2598,-64.99819
14626,-10.410196,-65.120384
14627,-72.27708,88.63998
14628,89.5838,119.994576
14629,-42.79796,8.304415
14630,-97.043335,-81.023506
14631,-147.26485,9.047469
14632,129.76143,90.10398
14633,-67.336815,13.60749
14634,32.43481,4.057468
14635,-158.78221,-40.24402
14636,29.24112,3.6507866
14637,-53.550793,-67.87586
14638,52.16555,-78.29749
14639,60.47822,3.2857542
14640,54.581894,86.48499
14641,-166.57039,-49.454506
14642,-7.9436793,57.48626
14643,45.662445,-85.33461
14644,86.84342,-92.71634
14645,121.9877,99.55771
14646,3.5616324,82.857506
14647,-19.131128,114.16421
14648,115.505585,-7.862108
14649,124.303795,51.8592
14650,-168.15234,-38.643185
14651,103.882935,69.413666
14652,17.063446,5.14375
14653,101.30631,-9.111916
14654,-22.500824,10.508761
14655,72.07862,33.907597
14656,116.957794,-49.332264
14657,-106.618034,-57.890278
14658,-89.048515,0.9951349
14659,15.754218,4.589598
14660,115.23273,-78.004074
14661,-32.208023,15.516098
14662,128.86592,88.731865
14663,-3.3683953,99.153946
14664,-26.666174,19.836994
14665,-43.153736,-87.439896
14666,3.922178,-150.04962
14667,10.548223,10.632135
14668,93.923965,56.300896
14669,-27.462734,16.151869
14670,111.92966,53.260265
14671,-60.718513,-70.558655
14672,120.24183,57.568443
14673,-24.854465,-93.07488
14674,4.4570384,-151.24437
14675,-168.49553,-25.84219
14676,114.2867,-81.79472
14677,132.69266,84.48984
14678,44.404,-34.870663
14679,124.7691,83.361336
14680,108.077835,-88.726295
14681,-133.53368,33.603954
14682,58.16857,-75.95163
14683,-124.94606,16.944353
14684,-102.39436,-62.31662
14685,-146.80586,-0.67268646
14686,50.083485,5.3706436
14687,88.20409,-83.83439
14688,-55.66982,4.8861566
14689,127.682106,86.733955
14690,115.56007,-9.780988
14691,95.755455,-25.648115
14692,120.00699,77.20123
14693,-162.61244,-32.076336
14694,-125.722534,18.988745
14695,19.41903,9.965914
14696,-3.3293598,-132.6034
14697,-36.728947,109.933586
14698,37.420673,38.603447
14699,8.82468,150.11089
14700,-42.920914,17.749777
14701,-57.97497,-68.33928
14702,-15.652839,153.43285
14703,68.08102,-111.82745
14704,2.1521366,10.136107
14705,98.76524,-106.14773
14706,125.61691,97.74577
14707,78.1444,1.9570386
14708,82.29237,0.06499264
14709,0.5504678,7.8064876
14710,-49.560722,10.636284
14711,-158.49681,-60.465992
14712,122.56113,-46.719677
14713,83.59548,-1.3586673
14714,116.982025,60.941963
14715,129.82361,-38.34855
14716,10.881132,12.775473
14717,124.30302,43.81017
14718,-1.3666463,-18.499298
14719,-136.35422,2.0659802
14720,37.16131,0.7556539
14721,-6.699557,139.22618
14722,58.313248,3.5284111
14723,19.054647,2.4343336
14724,70.08197,-9.568535
14725,63.64734,68.32426
14726,-67.51717,-1.4420874
14727,24.810215,-63.494785
14728,94.85416,134.33215
14729,-133.37001,29.459982
14730,-46.011723,-45.73259
14731,-144.28673,47.766926
14732,-160.29317,-40.4097
14733,110.56698,-13.524057
14734,-9.473424,-66.583466
14735,-69.04145,-53.98456
14736,126.08876,42.848946
14737,-163.27577,35.218487
14738,117.25812,70.18136
14739,-153.57063,-21.984
14740,-143.57106,38.66892
14741,-21.868664,-56.968994
14742,-33.18352,24.210087
14743,-14.6141615,-49.148434
14744,-64.99903,-60.08582
14745,-166.73517,-15.871178
14746,126.56353,-36.277046
14747,131.19072,56.726074
14748,-66.110374,7.9980254
14749,111.12163,-40.113045
14750,-39.264435,9.417801
14751,-6.72976,-114.52398
14752,95.51462,-50.716946
14753,93.03427,113.147484
14754,-54.036243,109.01542
14755,-9.360639,164.50043
14756,18.277544,0.8133325
14757,-76.462364,-100.03335
14758,-152.6225,38.712776
14759,131.89017,-47.882015
14760,51.04293,9.781406
14761,33.338562,-23.663239
14762,-144.54294,-24.757301
14763,-81.80576,10.218295
14764,18.321114,123.89984
14765,13.827722,8.984766
14766,70.002716,129.11809
14767,126.13057,-40.318115
14768,68.10774,-57.78415
14769,-150.45589,41.75751
14770,56.37157,-39.920982
14771,-38.265503,-47.50443
14772,-132.9205,31.64659
14773,106.44969,-101.02948
14774,-113.27472,54.0701
14775,58.821163,6.1734405
14776,-134.6476,34.89238
14777,-6.1421986,140.90428
14778,-10.103474,-50.4815
14779,23.528162,-63.19465
14780,-25.135809,22.152136
14781,-107.81181,-50.73602
14782,109.025856,83.26884
14783,-159.1928,-59.873802
14784,106.309616,-82.96684
14785,-156.72227,-31.018415
14786,37.340755,120.728065
14787,0.25505394,6.1626964
14788,134.8547,-19.196808
14789,65.241684,24.401108
14790,114.526245,33.96277
14791,-44.31615,-17.285582
14792,44.39421,-24.0113
14793,-49.54991,-29.06445
14794,23.549809,-130.9937
14795,105.38921,3.634401
14796,-33.511627,-28.375837
14797,31.7375,11.951221
14798,-116.174995,-28.718353
14799,-112.16638,-2.6358867
14800,113.30268,75.64423
14801,24.8797,113.1548
14802,66.713066,-63.035007
14803,-27.570774,77.43133
14804,-42.07123,3.5338094
14805,-124.7148,61.335915
14806,-61.36657,-56.78258
14807,25.313278,23.66181
14808,-30.272465,131.48508
14809,43.71948,-86.87294
14810,37.560955,-139.40512
14811,-75.50196,-100.52101
14812,94.10976,106.43952
14813,-65.90228,80.27183
14814,-73.57768,-54.225353
14815,-128.41989,91.77124
14816,-118.142914,93.06255
14817,-6.611755,-49.76159
14818,-27.438929,-26.89372
14819,109.1245,92.87114
14820,-166.2354,-27.418137
14821,-33.25559,62.9501
